-0.220533 -0.654548 0.135322 0.991016 0.222901 0.924363 -0.518434 -1.01381 0.765097 
0.845839 -1.13349 0.432171 2.78185 2.9447 0.267503 2.36126 1.96652 0.639374 
1.6345 -0.146683 0.769026 -0.196163 0.55467 0.988077 -2.26515 -1.65827 0.506117 
1.55858 -0.112153 0.507429 -1.23438 0.555597 0.712982 -2.42046 2.84925 0.177346 
-3.13499 0.491007 0.315516 -1.41598 -2.07335 0.528924 0.491936 -0.650487 0.0320552 
-2.35424 -2.28745 0.17609 0.781448 0.138028 0.114017 -1.9418 2.46119 0.525931 
-1.62451 0.217606 0.495764 -1.35458 -2.75027 0.569498 -0.884848 -1.48121 0.116201 
1.78087 1.55562 0.0180297 0.314576 -0.23275 0.698937 1.88568 1.07243 0.506518 
0.0549787 -0.313205 0.590216 -1.79207 1.95595 0.422205 0.225622 -3.03049 0.472369 
-0.725786 0.162 0.156474 -2.90758 -0.694399 0.136414 -2.22961 0.953074 0.893694 
2.00283 1.15875 0.384169 3.45639 0.498838 0.108265 -1.32828 0.437009 0.140078 
-1.38103 -0.0285368 2.06724 0.283683 0.679135 0.0243021 -1.96708 0.871109 0.372003 
-2.37727 -0.0575237 0.242074 0.450606 -2.89147 0.0568018 -1.54825 -1.81544 0.336588 
-2.04646 -0.487936 0.44571 1.03093 2.07176 0.36904 1.2339 2.43634 0.220625 
2.82169 2.14613 0.191849 1.05431 -1.40268 0.294167 0.283145 -2.13162 0.478073 
-0.970826 -2.40495 0.282974 1.36473 0.119996 0.271621 -2.91211 -2.56015 0.0435229 
1.61524 0.204127 0.790138 1.25286 -1.59754 0.540522 2.19465 2.60015 0.824448 
-0.814259 2.57168 0.0499364 -1.25472 -0.369982 0.318739 -1.36553 -0.745997 0.640472 
-0.96989 1.60109 0.344401 2.36129 0.910175 0.0257615 -0.750079 -0.361025 0.146936 
2.51804 -1.18405 0.0832569 2.91945 1.23501 0.115216 -3.04969 -2.60171 0.454038 
-0.502399 -0.156192 0.298942 2.11421 0.0371483 0.0712089 -1.81694 1.1705 0.767018 
1.90051 1.78034 0.181658 -2.10409 -1.93444 0.376667 -2.67145 -2.61974 0.280079 
-1.24518 -0.473215 0.242476 0.0219088 -2.32292 0.113047 2.45078 -1.44748 0.301765 
-0.637852 0.601074 0.139456 -2.07966 2.07033 0.114945 0.881585 -0.216258 0.367583 
2.41714 0.912363 0.339218 2.87619 -2.76492 0.474949 0.871098 0.503303 0.184617 
-1.58898 -0.369363 0.00855987 -2.18876 -0.163559 0.673887 1.63828 0.563961 0.342723 
-1.2059 -0.0188588 1.23094 -1.5913 1.50617 0.236638 -2.25597 -2.27156 0.634004 
1.44805 -0.0109542 1.44656 0.220744 0.0523108 0.515721 2.62674 2.50038 0.525992 
1.52523 -0.952283 0.196124 0.999566 2.5117 0.264398 0.422019 2.712 0.136712 
-0.551387 -0.227231 0.380824 1.71362 -0.827574 0.147586 2.46465 -0.837585 0.129594 
-1.90262 0.732675 0.277004 0.122193 -0.833452 0.639598 -0.100174 -0.612136 0.526302 
0.211352 -0.0012678 6.2357 1.41686 2.18511 0.152258 2.27943 2.09812 0.231565 
-2.93888 -0.128173 0.633376 -1.24502 0.0902433 1.0993 2.73983 1.0266 0.28356 
-1.81316 -0.840881 0.44906 1.05399 1.62349 0.556815 0.243018 0.169699 0.48245 
-2.50438 2.26861 0.129277 -1.88414 -2.03208 0.322474 -3.00033 2.73086 0.538699 
-0.0646079 -1.36257 0.23688 -0.687111 1.4789 0.393975 0.705825 2.62487 0.139539 
-1.9479 1.00901 0.416577 2.18149 -3.08015 0.348137 -1.74461 -1.42073 0.252804 
0.69672 0.210892 0.316084 -0.274683 1.35981 0.375231 0.437781 -1.40117 0.191474 
1.38401 -0.021533 1.20591 0.254346 0.198277 0.477639 2.82469 -0.317611 1.29421 
2.99941 -1.30848 0.144997 -2.47478 -0.23342 0.2288 -0.0778553 -1.35196 0.357758 
-2.83009 0.0349201 0.46803 -1.42145 -0.388996 0.191081 0.130777 3.01627 0.288273 
1.69277 2.23711 0.02438 0.825466 0.413237 0.319904 -1.89311 -2.99422 0.511017 
-0.585292 1.91411 0.208593 -1.47997 -1.54243 0.640066 0.368807 -2.67152 0.00222736 
-0.616714 -1.44198 0.0927431 -1.61584 0.609672 0.496444 -0.43764 -2.36087 0.448489 
-1.22563 0.262273 0.246515 -2.59433 -0.236305 0.870836 -1.29999 0.447416 0.758351 
2.64037 0.870159 0.470698 -0.663968 -2.75704 0.43194 -0.582919 1.56847 0.204329 
2.5223 1.79947 0.259318 -0.857479 -1.32953 0.174073 1.9122 -2.07643 0.783769 
1.51094 1.60421 0.146257 -2.13511 -0.647341 0.234007 1.1967 -0.418002 0.976641 
1.36282 -1.16805 0.0864411 -2.04947 1.08108 0.253391 0.0914765 -2.32015 0.539311 
1.73043 2.65407 0.108752 2.63687 -2.02099 0.671455 0.147502 -1.89416 0.0474932 
-2.09622 -0.468519 0.170091 2.28389 -0.149291 0.201602 -1.98391 2.9364 0.337802 
-2.48901 -0.000670658 1.70121 -0.100238 2.5539 0.310084 -0.296322 -0.905772 0.212589 
2.56364 0.326615 0.445679 1.99185 2.1414 0.0865341 0.408643 -1.71267 0.707417 
2.67 1.002 0.388198 2.026 -3.05668 0.4848 0.961379 0.793545 0.148025 
-1.71422 0.050498 1.58802 -2.64927 3.13751 0.29891 0.136128 -1.5105 0.0720663 
-2.16826 0.242774 0.329382 2.35864 -0.307713 0.851172 1.83905 2.15689 0.453907 
1.01009 -3.08778 0.30662 -2.71111 2.22886 0.0749714 2.62021 0.382724 0.059756 
-1.69344 -0.596023 0.160301 0.649847 0.367323 0.592222 -1.24455 2.67924 0.178689 
-0.462794 0.777387 0.408265 0.336132 1.87125 0.190178 1.18632 -0.260034 0.128729 
1.8098 0.350948 0.541784 -2.34961 -2.93296 0.351458 -2.38246 1.38077 0.23324 
-1.26848 -0.205267 0.710694 -2.27065 1.43892 0.384315 2.96845 -1.36759 0.79969 
-1.27161 0.0345414 1.42379 0.153457 -0.171508 0.432096 0.744893 2.44033 0.188309 
0.874068 -1.50508 0.210109 -2.30672 2.59413 0.0522429 1.45809 -1.53129 0.151192 
-0.145359 -1.74796 0.204032 3.03112 2.73547 0.0714597 -2.40758 -0.184164 0.138494 
-1.65032 2.14264 0.00414843 0.0309062 -0.0534122 1.90609 -1.69026 3.0101 0.517204 
1.35804 -1.02252 0.39592 0.00520859 -1.1286 0.112782 1.75187 2.18412 0.167349 
1.17462 0.199802 0.275818 -2.79882 -0.0570236 2.19343 1.39035 0.362599 0.481819 
-1.69431 -1.08685 0.311533 -1.50454 1.95491 0.512375 -1.11303 -2.74517 0.355565 
-2.68306 -1.03276 0.327903 2.44213 1.90217 0.64884 1.56616 -0.873213 0.286169 
1.37682 -1.00811 0.0394976 -0.375425 1.46874 0.119663 -1.76958 -1.29537 0.693405 
-0.182038 3.00606 0.143464 0.0793512 -2.28431 0.61975 2.31758 -0.672082 0.130162 
