-21.779 0.305176 0.813288 0.562317 0.237434 0.0597858 -2.18263 0.160833 -1.40675 2.22789 0.0442518 
22.9286 -0.570371 -0.94586 2.41159 0.529496 -1.69662 -2.81139 0.322886 1.35163 3.02673 0.105289 
28.6314 0.810254 1.80355 -3.02942 0.41963 1.944 1.68465 0.0622578 1.54555 0.468358 0.0598163 
24.3121 -0.0838921 2.85882 0.170565 0.523392 1.38917 -2.70248 0.0668355 0.609851 -1.14966 0.21363 
-1.36214 -0.689258 2.67589 1.88196 0.245369 -0.293619 3.0856 0.388806 -2.92529 2.38148 0.0289926 
28.3161 -0.389355 2.06595 2.5602 0.101321 2.46623 2.0438 0.00976592 2.46879 1.81312 0.676901 
27.9621 0.263182 0.948241 -0.484273 0.961638 1.48933 0.313229 0.529496 1.65596 0.253594 0.557878 
13.7262 -0.910158 0.0760826 0.239021 0.26307 -1.83615 -1.15234 0.0302133 -0.0762658 1.78551 0.0360118 
-16.9123 -0.14276 -2.11649 2.74639 0.0381481 -0.068392 -0.0104506 0.197455 -0.150975 0.234994 1.08768 
-7.60623 0.046692 -1.71877 -1.52185 0.138554 -0.301309 -0.516296 0.216376 -1.92074 1.98033 0.220038 
9.78729 0.0884942 -1.68783 -0.0773725 1.2537 0.591906 -0.884846 0.186163 -1.37251 -2.14984 0.524918 
25.7444 -0.517255 0.927915 1.28465 0.0680563 -2.74364 1.3255 0.634785 -0.725394 -0.136241 0.458998 
4.28175 -0.392999 -1.9603 1.22943 0.495926 -0.648122 -2.20027 0.285653 2.48125 -1.50191 0.141606 
-17.2155 0.491176 2.36552 -2.42348 0.170904 2.49608 -3.09039 0.328074 0.317606 -1.7742 0.264595 
-25.5918 0.232501 -1.13684 -0.80872 0.756859 1.26026 2.14275 0.155644 -1.31318 -2.25205 0.143132 
-29.2622 -0.0114093 2.27433 -1.32971 0.194708 0.62743 -2.84783 0.29664 2.68157 1.34486 0.0589007 
-10.1535 -0.365194 0.560045 0.887339 0.782495 -1.42305 -3.08656 0.119938 -0.848628 0.0716199 1.91748 
-18.3854 -0.307093 -0.437361 1.39453 0.904874 2.7702 1.31917 0.0225837 -2.12217 -1.54544 0.0207526 
11.6164 -0.41505 1.82479 0.890024 0.969573 2.34776 -1.0323 0.960723 -1.15827 -0.758673 0.0405896 
26.8919 -0.0108341 1.3075 3.10784 0.115665 2.74841 -3.07448 0.236824 -0.416669 -0.02023 0.641499 
-8.02535 -0.32646 -2.4481 0.788586 0.892666 0.742973 -0.711885 0.663167 -0.485885 1.86701 0.215461 
-2.0539 -0.861644 -2.38768 2.61542 0.00976592 1.78268 2.26701 0.0457778 2.97473 2.97093 0.350658 
-27.6365 -0.233268 2.68633 2.92683 0.225837 -0.405499 -1.75042 0.212409 2.72845 -2.16825 0.541093 
-32.0434 0.331254 2.64623 -0.724732 0.0686666 -0.33372 -1.70459 0.574053 -2.34245 0.551004 0.0112918 
1.31942 -0.559632 2.54149 2.25147 0.438246 1.7684 -1.32435 0.559404 -2.82018 1.32262 0.854823 
28.5114 0.545443 -0.584399 1.79644 0.127567 -2.42503 -0.796256 0.0744652 -2.60228 -0.483123 0.00244148 
-11.9887 -0.270276 -0.955565 1.57036 0.12421 -1.55654 0.323392 0.0531022 2.20035 2.93239 0.551775 
-32.4096 0.0620322 -0.62212 -2.56499 0.0711081 0.347819 0.677944 0.710776 -1.90738 2.06797 0.0186163 
7.7812 0.697887 0.345439 -2.31283 0.596332 -2.11264 -1.27276 0.194708 0.604724 -1.02636 0.23072 
-22.8492 0.60642 -1.78909 -2.31379 0.589618 1.57595 1.80258 0.342723 0.92169 -1.59759 0.150456 
-16.0171 0.667398 2.09543 -1.40488 0.158391 1.59169 -3.00698 0.16419 -0.537339 0.522241 0.259102 
-13.7201 0.330104 -1.76748 -2.57956 0.299081 0.414472 2.86182 0.284127 2.29337 -1.28408 0.524613 
-20.5542 0.42157 2.75958 -2.05397 0.124516 0.577807 -0.481205 0.533464 1.72866 -1.0394 0.695212 
-17.6651 -0.263565 -2.33952 0.604695 0.938444 -0.690786 1.2858 0.334483 -2.5056 0.815432 0.0418104 
-20.0151 -0.373823 -0.197302 1.93853 0.180364 1.17328 -1.74122 0.273446 1.53969 1.47161 0.256355 
-26.135 0.326077 -1.94198 -0.648606 0.669271 1.34193 -1.46394 0.51149 -2.44664 -0.755988 0.112918 
27.0282 0.0211888 2.90716 -0.609872 0.011597 1.97458 -0.451867 0.307627 0.479293 1.21006 0.797449 
6.00299 -0.286576 -2.29191 0.239979 0.0122074 -2.56877 -2.57995 0.217292 1.50014 -2.8321 0.191046 
16.7435 -0.421762 1.7662 1.14793 0.207221 1.40089 1.30114 0.733665 1.47304 -3.02232 0.19715 
19.1402 -2.3205 -1.17585 1.78705 0.0360118 2.27982 0.651099 0.10773 0.87756 2.48119 0.0561541 
-3.44147 0.621185 -1.712 0.581684 0.0125126 2.95917 -1.08254 0.00183111 0.80285 -1.61907 0.0158696 
11.6489 0.360592 -2.04727 -2.48886 0.278329 -0.261574 0.850714 0.0668355 1.56771 0.706132 0.538347 
13.7669 0.386096 2.55339 -1.66298 0.32899 -2.03885 0.730293 0.405591 2.82989 -1.12147 0.76632 
-32.7189 0.124736 -0.736015 -2.39414 0.0585955 -0.917844 1.92127 0.195624 2.99048 0.192808 0.386364 
18.2775 -0.288685 -2.02933 1.14582 0.306711 -1.60909 -0.239596 0.56032 0.398907 -1.77056 0.279855 
9.02229 0.791079 -1.51588 -3.01082 0.34547 1.49043 0.438061 0.331126 2.47942 1.91763 0.0268563 
27.7342 0.199328 1.38734 -2.31878 0.224311 -1.08374 -1.3602 0.191656 2.09635 3.03555 0.0137333 
-13.5675 0.689641 0.905759 -0.172099 0.0729392 -0.612964 1.64381 0.0708029 2.58965 1.01217 0.0604266 
22.5745 -0.463947 -1.8779 2.94179 0.306711 -0.997681 -1.08465 0.145268 -1.08429 1.22252 0.356761 
-30.8959 -2.80372 2.04398 1.84783 0.029603 0.810541 -2.74217 0.00366222 -0.40257 -2.02655 0.0433363 
-1.29093 0.539307 -2.15806 1.52741 0.06592 2.33329 -2.77017 0.907315 2.32633 1.6603 0.0360118 
7.2278 -0.0507188 -0.243263 -0.276413 0.085757 0.0297555 1.32856 0.319224 1.01965 -1.88963 0.562151 
19.6427 0.0794818 -2.31736 -0.126845 0.680868 -2.04233 -2.70593 0.269478 2.24778 -1.08082 0.0552385 
17.6814 0.0560879 -2.32945 -0.674876 0.0790429 -2.33769 -0.0478425 1.74291 -0.259194 1.18456 0.638447 
28.9814 -0.395683 -1.29176 1.26145 0.0640889 0.807062 3.1134 0.357982 -0.189978 -1.63192 0.258797 
-11.4414 -0.154266 -0.946959 0.10767 0.704978 -0.214698 1.60833 0.591449 -1.06323 -0.711309 0.0646992 
-22.6396 -0.265674 -2.64898 0.529144 1.04312 0.0467849 -2.26317 0.14832 1.08795 -0.0488013 0.733055 
3.73038 0.68945 -2.20988 -2.24745 0.0134281 -0.661672 2.59874 0.18891 2.64733 -2.18359 0.0552385 
5.28072 -0.141802 2.89471 -0.448991 0.266732 -0.220557 2.13009 0.202033 2.74163 3.06969 0.203558 
