3.91705 0.00152593 10.098 0.00959762
-7.96442 3.13517 10.0833 0.0069353
-8.54854 -6.52821 10.0075 6.30761e-05
6.29261 -4.71175 9.98168 0.000338914
9.80102 -5.53331 9.90632 0.00877982
-4.92843 2.66457 10.0801 0.00641053
5.07309 -7.75384 9.92661 0.00539556
4.43037 3.63323 9.91857 0.00663222
-8.41304 3.4727 9.91733 0.00683537
-6.2157 1.37669 10.0462 0.00213377
5.06821 -1.50365 10.0798 0.00636201
-2.02979 -0.483108 10.0981 0.0096204
-4.42488 -5.95202 10.0423 0.00179106
8.14325 9.31883 10.0817 0.00669589
-9.02646 -5.0676 10.0461 0.0021294
5.04379 2.95389 9.98769 0.000152779
-8.84823 -0.885952 9.96096 0.00152394
3.94391 9.83154 9.96449 0.00127556
-3.94879 -8.00836 9.9058 0.0088834
-6.37806 3.96344 9.96872 0.000981043
9.34751 -0.674764 9.9416 0.0034103
4.40107 -7.71538 9.9429 0.00326957
-3.12174 -3.42692 10.0529 0.00280507
-4.84237 9.15586 9.91387 0.00743013
-2.9545 -2.07923 10.0701 0.00491522
-1.19358 -6.40065 10.0656 0.00430535
2.03589 3.47331 9.92753 0.00525313
2.48268 -4.46638 9.94812 0.00269495
-3.75408 0.459914 9.93312 0.00447232
-4.86496 7.92718 10.0656 0.00431339
-5.72802 6.38722 9.96041 0.00157353
3.8377 -4.09589 10.0614 0.00377021
7.7282 1.31016 10.0983 0.00967217
-6.53127 -6.12049 9.91895 0.00657432
-9.47752 -4.64095 9.92475 0.00566567
-5.08835 -9.7412 9.94209 0.00336817
8.51192 8.77682 10.0357 0.00128396
7.11844 -1.33457 10.0952 0.00906959
-5.84765 -2.44911 9.98805 0.000143641
0.765099 7.51274 9.90004 0.010001
2.48085 -9.27 10.0233 0.000556487
8.31233 8.51436 10.0199 0.000406527
3.80169 8.20551 10.0581 0.0033896
9.50438 -8.03644 10.0476 0.00227354
-6.45619 -7.37541 10.0823 0.00678925
5.33555 4.77279 9.96652 0.00112399
-6.79556 8.68282 9.91715 0.00687503
9.5996 -1.13865 10.0076 5.84494e-05
0.707724 9.77111 10.0834 0.00697646
7.98639 -4.9675 10.0979 0.00959051
6.36952 -1.56102 9.93719 0.00394547
-7.30155 -6.55873 9.91752 0.00680869
4.44685 5.73778 10.0698 0.00487334
8.22504 -1.32542 10.0747 0.0055822
2.47108 -2.17261 10.0712 0.005074
-6.16443 -2.17689 9.99721 8.49821e-06
3.72784 -1.22837 9.93958 0.0036505
-7.10196 -3.7962 9.95044 0.00245823
-5.14328 8.59371 9.91328 0.00753099
-9.11313 0.12421 10.0507 0.0025693
-6.9219 8.09015 9.93229 0.00459451
-4.59395 1.74413 9.97158 0.000808253
-1.47679 8.94101 9.92145 0.00618217
-4.83383 -9.81689 9.96944 0.000948421
-0.928068 1.93396 10.0619 0.00382621
3.19132 8.07855 10.0014 1.16607e-05
-9.55443 -9.95788 9.99754 2.06929e-05
-4.97482 -3.74493 10.0065 4.41306e-05
5.59496 -0.741295 9.94117 0.00346111
7.91925 3.59783 9.98658 0.000181983
-2.86477 -9.12778 9.91716 0.00687418
4.33821 7.06046 10.09 0.00810116
7.28385 6.92618 9.94125 0.00345879
-4.7673 -9.46104 9.98483 0.000243383
-6.20533 -1.76611 10.0039 1.54596e-05
-2.25867 -6.44032 9.94486 0.00304698
0.498367 4.28266 9.92885 0.00506559
0.954314 3.89447 9.97293 0.000735188
9.45555 8.85311 9.94131 0.00345612
4.51155 -5.16953 10.0917 0.00841937
-8.78842 -3.00455 9.92644 0.00541312
-9.40184 0.346385 9.95337 0.0021743
2.45888 0.424512 9.9169 0.00690646
2.94412 2.41981 10.0911 0.00830133
9.18577 -7.97906 9.93814 0.00383657
9.09238 -3.36894 9.97867 0.00045662
0.674764 8.47468 9.99095 9.26063e-05
7.1221 7.54814 9.90234 0.00954515
7.81182 -4.42061 10.0854 0.00730334
-2.44484 6.68264 10.012 0.000150379
-9.18943 -4.08429 10.0849 0.0072166
7.93512 5.54186 9.92571 0.00552282
-1.00803 6.01489 10.0964 0.00930632
4.03241 -3.05948 10.0428 0.00183446
-8.79513 -7.82037 10.0826 0.0068396
0.23835 1.8656 9.99641 1.34171e-05
2.43629 3.41044 10.0923 0.00852837
5.04501 9.20347 9.9765 0.000564879
-7.5341 8.78719 10.038 0.00145252
-1.98523 -5.8684 10.0992 0.00985429
-1.26011 7.84173 9.91497 0.00723982
4.83261 -9.61364 9.91638 0.0070066
0.344554 8.24274 9.98303 0.000297862
9.42137 -5.54003 10.0729 0.00531266
5.63829 8.1286 9.93904 0.00372598
9.17234 -1.41881 9.95717 0.00183442
5.20127 -6.87307 9.93061 0.00482195
-6.40614 6.56667 10.0721 0.00520478
6.7864 -7.02017 10.013 0.000175594
0.638752 4.76363 9.90853 0.00836957
-7.54631 -7.74651 9.96424 0.00128798
-8.91598 1.95105 10.0573 0.00328578
-7.53533 6.38966 10.0719 0.00518246
-7.81426 -0.444655 10.0674 0.00453623
-1.62328 -9.22544 10.0101 0.000114685
9.80407 9.56481 10.0794 0.00632564
1.56713 -0.83285 10.067 0.00448383
5.92334 4.3907 10.0577 0.00332948
5.62609 1.1063 9.98431 0.000246343
-1.6483 3.32438 10.0294 0.000868418
4.25398 -1.5244 9.95371 0.00214343
-6.03626 -3.52458 10.057 0.00324938
2.86233 1.54881 9.90922 0.00824087
8.60225 1.85827 10.021 0.000442271
-5.35325 7.25639 9.9849 0.000235902
8.2165 6.9097 10.0275 0.000762984
2.85928 -0.522172 10.0928 0.00860691
-0.580157 4.85214 10.0753 0.0056678
-7.06717 -4.597 10.0499 0.00249504
-4.0025 1.34983 10.0713 0.00508402
3.45317 5.98132 9.96431 0.00127873
3.38664 0.367748 10.076 0.00577235
6.26392 -5.421 9.90544 0.00894509
8.34284 2.58278 9.92811 0.00516863
5.72802 -1.18442 10.061 0.00372312
8.41304 7.51823 10.0645 0.0041695
7.81365 -1.46702 10.0409 0.00166996
-2.12134 4.39253 9.93433 0.00431496
-6.20533 0.556963 9.95822 0.00174586
-3.89935 8.86898 10.0427 0.00183687
3.3787 0.802942 10.0222 0.000491679
-6.84683 -3.91278 10.0622 0.00386576
-9.44517 8.82321 10.0378 0.00144198
8.74691 -3.06436 9.95298 0.00221226
4.89059 -8.32148 10.0582 0.00339627
6.27796 7.07022 9.95756 0.00180872
-6.19373 5.44298 10.0883 0.00779251
6.84622 9.16807 10.0038 2.67222e-05
0.218207 6.29139 10.0328 0.00107917
0.763878 -9.18394 9.99584 2.97703e-05
7.08487 1.44139 10.0298 0.000888426
8.98556 -4.22773 10.0099 0.000100475
-1.36387 5.71825 9.94668 0.00284774
-3.56426 -2.35145 10.0735 0.00539914
9.60021 4.72457 9.95917 0.00167045
-4.01105 -5.22629 9.91563 0.00712207
1.32603 2.96304 10.0133 0.000176971
-1.71545 -4.32966 9.95507 0.00202169
-0.346995 7.3339 10.0069 5.49758e-05
-8.79879 -1.32969 9.97019 0.000889108
-3.70037 -4.29975 9.95095 0.00240887
6.14307 9.2407 10.0942 0.00888079
-4.09772 -0.858486 10.0012 1.47517e-06
-1.22715 7.06839 9.92354 0.00585321
7.10623 -2.34962 9.91725 0.00684853
-7.94305 -5.64074 9.94655 0.00286129
-9.14121 4.87289 10.0327 0.00107204
-8.16584 9.66857 9.91191 0.00777289
-5.29649 -9.54222 10.0271 0.000749713
2.22571 0.350047 10.095 0.00901942
0.979339 -8.6816 9.91281 0.00761295
-7.57561 -6.02222 10.0014 7.34021e-06
1.87231 7.96136 9.90013 0.00998253
-9.6118 -2.80374 10.0039 1.60661e-05
7.73919 1.62206 10.0202 0.000409671
-4.94797 2.12439 10.0585 0.00342874
-0.461135 -5.28794 9.97965 0.000418121
-0.46968 -2.07617 9.92298 0.00593265
-5.9447 3.50505 9.92901 0.00504127
-4.23444 -8.85311 9.91661 0.00696578
4.39253 -9.36522 10.0683 0.00467666
-1.21433 -4.60555 9.95855 0.00172151
-9.56297 8.32148 9.91212 0.00773386
-1.39256 1.13804 9.90634 0.0087732
7.16361 3.68755 10.0229 0.000527449
-7.59209 2.89224 10.0307 0.000945888
-4.76302 7.80267 9.91401 0.00740362
1.32176 5.61083 9.91987 0.00642488
0.939055 2.40638 10.0533 0.00284376
7.68975 -2.13355 9.93623 0.00406708
3.37809 5.37156 10.0862 0.00743252
-7.80023 8.47041 10.0767 0.00588821
8.89889 -9.78515 9.96803 0.00103612
-1.30222 -1.77831 10.0347 0.00120516
7.9339 8.90622 10.0793 0.0063064
-0.069277 1.96203 9.96007 0.00159525
0.83224 -6.64174 10.0113 0.000133407
-7.29057 -9.48241 9.9777 0.000510575
8.93612 1.8186 9.9859 0.0001992
8.33491 9.96765 10.0934 0.00873404
-2.17383 4.34858 10.0345 0.00119523
-3.78704 -0.541704 9.99899 1.0638e-06
-6.22059 -0.666219 9.92677 0.00536258
-2.14637 -8.97092 10.0241 0.000591846
-5.51134 -7.21061 10.0468 0.00220022
7.35832 -1.95349 9.98497 0.000226476
3.61003 6.83645 9.97586 0.000589508
5.6798 5.48082 10.0851 0.00724868
-1.91504 5.46739 10.0871 0.00758708
-8.27692 7.77581 10.0439 0.00193194
-9.94446 7.16361 10.0163 0.000274469
6.38234 1.04465 10.0017 2.9685e-06
-6.03198 7.56584 10.0626 0.00392373
8.28425 8.23908 9.99244 6.71791e-05
-3.30546 -6.28529 10.0222 0.000500677
4.92843 1.29124 10.0127 0.00016104
-3.33232 6.89138 10.0972 0.00945574
2.44179 5.52232 10.0793 0.00629434
9.61364 -3.73455 9.95924 0.00166323
3.95062 -8.68282 10.0753 0.00567914
-3.97931 -7.0159 10.0332 0.00110837
-6.99149 -1.23386 9.96293 0.00137447
-8.54854 -3.65947 9.99828 4.93169e-06
-2.84341 5.02976 10.0214 0.000461551
-2.28248 -7.01468 10.03 0.00090927
-9.99451 -5.73473 10.0638 0.00407049
3.29264 -0.959807 10.0359 0.00128668
-9.2584 8.40449 10.0349 0.00122916
7.63298 -3.867 9.90463 0.00909829
-9.8413 6.48183 9.9088 0.00832337
8.78231 -1.81677 10.0147 0.000217858
4.6849 3.09793 9.91839 0.00666154
-0.674154 8.77316 9.95596 0.00195047
6.96463 -4.6556 9.98756 0.000157865
4.84725 1.64769 10.0387 0.00149955
-4.19965 4.78439 9.91793 0.00673943
-5.92517 -8.25251 9.91843 0.00666321
2.20191 -0.780969 9.93805 0.00383783
-6.60329 -6.22181 9.97537 0.000612432
-5.5681 0.592975 9.975 0.000625243
-7.17154 2.04382 9.98743 0.000158637
-4.2375 -7.08975 9.98162 0.000345078
-1.63427 1.74535 9.94041 0.00355183
-3.36039 0.0265511 9.97395 0.000678475
9.44761 -9.42747 9.96087 0.0015446
0.679647 -9.91455 10.0254 0.000659408
2.49184 2.71462 9.95738 0.00181748
3.78216 3.72662 10.0541 0.00292558
4.60433 -2.03955 10.0406 0.00164788
0.22309 -0.522172 9.95098 0.00240259
8.19208 -1.2772 9.98662 0.000179329
-8.64986 4.46699 9.95467 0.00205768
9.72961 0.219428 9.93716 0.00394896
-6.0564 -5.73717 9.90835 0.00840461
-3.08451 -3.88531 10.0169 0.000288809
-1.06235 4.74899 10.0623 0.00388963
0.367748 6.1742 10.022 0.000491821
9.53368 3.96893 9.93344 0.00443308
-8.65108 -3.5667 10.0141 0.000200076
3.21329 5.37461 9.92869 0.00508976
8.32331 -1.47313 9.97074 0.000856714
7.38823 8.30195 9.90837 0.00840546
-5.15488 -4.37788 10.0196 0.000385161
5.78234 9.36827 9.92774 0.00523429
-8.03034 0.426954 10.0406 0.00164928
-5.27085 2.26173 9.9831 0.000286302
-7.54082 -1.56896 9.99352 4.23423e-05
-2.19581 -4.37239 10.0214 0.000459593
-5.8977 -0.578936 10.0274 0.000752289
-3.81573 -8.08039 10.0769 0.00592757
7.95526 4.8851 10.0957 0.00915558
-6.76138 6.67592 9.90179 0.00965211
6.69546 -9.33348 10.0439 0.00194445
-2.32215 -9.76318 9.97903 0.0004538
1.16733 -4.2967 9.99765 8.23673e-06
-7.3925 4.88571 10.0797 0.00635547
-8.04132 -8.72738 9.96469 0.00125826
-9.48119 -7.70318 10.0665 0.00443546
0.0900296 -6.46168 9.92101 0.00624576
9.12961 1.56468 9.98689 0.000172174
-0.945158 7.65374 10.0804 0.00646611
-7.43583 -0.674764 9.9588 0.00169776
-7.93817 6.90725 9.99413 4.1494e-05
-0.876797 -6.74245 10.0621 0.00386188
5.85009 7.75872 10.0058 4.29114e-05
-6.67837 -9.12473 9.92694 0.00535071
8.43745 -6.30665 10.0222 0.000496922
8.5345 9.65453 10.0887 0.00788183
5.08713 0.069277 9.98545 0.000211828
-0.125431 -5.44786 9.97708 0.000529826
7.0983 -8.90011 10.0635 0.00404859
-2.52419 7.47673 9.95327 0.00219224
4.3437 -8.78109 10.0392 0.00154955
-9.49522 -7.34794 10.0262 0.000693469
7.19962 8.91659 9.90692 0.00867534
-5.34959 -5.28977 10.0935 0.00873717
-0.846889 4.12946 10.0939 0.00881789
-7.11905 -4.91256 10.0893 0.00797265
0.516068 -7.02017 10.0423 0.00179724
3.52702 -0.428785 10.0041 1.6776e-05
8.66817 8.51985 9.94249 0.00331837
-6.30421 -2.02002 10.0967 0.00934283
-6.23707 -4.28388 10.0199 0.000398524
-7.84661 8.56746 10.0703 0.004958
-6.76687 5.68773 9.97612 0.000575071
-3.37565 -2.71035 10.0601 0.00360797
6.26881 0.614338 9.99076 8.53956e-05
8.48018 8.03888 10.0964 0.00930228
3.25541 -0.591754 9.9318 0.00465125
-4.52742 -3.13883 10.0062 4.04068e-05
-2.62551 -2.47108 9.92284 0.00595456
-6.9451 -6.44948 9.9988 7.58699e-06
-1.27476 -5.14939 10.0001 3.92286e-06
-0.598468 0.25544 9.99704 8.79107e-06
7.93817 -4.32356 10.086 0.00740474
-9.00693 1.5128 10.0328 0.00107887
8.79147 -2.6249 9.93602 0.00409394
-2.90506 5.74755 10.0544 0.0029635
-9.69176 -8.80062 9.90024 0.0099639
-4.9382 7.39799 10.0209 0.000446521
